type_of_algo,minRF,minCS,maxOR,inpfile,outfile,data_read,patterns_checked,process_done
cmine,0.055,0.5,0.6,./../dataset/kosarak/kosarak_70K.txt,././outputs/kosarak/kosarak_0.055_0.5_0.6_kosarak_70K.txt,0.181236028671,155,5.7258310318
cmine,0.055,0.5,0.6,./../dataset/kosarak/kosarak_75K.txt,././outputs/kosarak/kosarak_0.055_0.5_0.6_kosarak_75K.txt,0.193600177765,155,5.9050412178
cmine,0.055,0.5,0.6,./../dataset/kosarak/kosarak_80K.txt,././outputs/kosarak/kosarak_0.055_0.5_0.6_kosarak_80K.txt,0.200209140778,156,6.23700404167
cmine,0.055,0.5,0.6,./../dataset/kosarak/kosarak_85K.txt,././outputs/kosarak/kosarak_0.055_0.5_0.6_kosarak_85K.txt,0.208715200424,156,6.61311817169
cmine,0.055,0.5,0.6,./../dataset/kosarak/kosarak_90K.txt,././outputs/kosarak/kosarak_0.055_0.5_0.6_kosarak_90K.txt,0.21919298172,154,6.9401268959

cmine,0.06,0.5,0.1,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.06_0.5_0.1_kosarak_65K.txt,0.162395954132,49,1.58063101768
cmine,0.06,0.5,0.2,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.06_0.5_0.2_kosarak_65K.txt,0.162702798843,57,1.93290686607
cmine,0.06,0.5,0.3,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.06_0.5_0.3_kosarak_65K.txt,0.163630962372,69,2.30551815033
cmine,0.06,0.5,0.4,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.06_0.5_0.4_kosarak_65K.txt,0.161994934082,82,2.77701210976
cmine,0.06,0.5,0.5,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.06_0.5_0.5_kosarak_65K.txt,0.161905050278,125,4.05639600754
cmine,0.06,0.5,0.6,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.06_0.5_0.6_kosarak_65K.txt,0.162166118622,154,5.0812330246
cmine,0.06,0.5,0.7,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.06_0.5_0.7_kosarak_65K.txt,0.161410093307,217,7.25005197525
cmine,0.06,0.5,0.8,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.06_0.5_0.8_kosarak_65K.txt,0.162352800369,269,8.7565779686
cmine,0.06,0.5,0.9,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.06_0.5_0.9_kosarak_65K.txt,0.163157939911,488,15.3491129875
cmine,0.06,0.5,0.6,./../dataset/kosarak/kosarak_50K.txt,././outputs/kosarak/kosarak_0.06_0.5_0.6_kosarak_50K.txt,0.129384994507,155,3.87901687622
cmine,0.06,0.5,0.6,./../dataset/kosarak/kosarak_55K.txt,././outputs/kosarak/kosarak_0.06_0.5_0.6_kosarak_55K.txt,0.140197038651,155,4.3601129055
cmine,0.06,0.5,0.6,./../dataset/kosarak/kosarak_60K.txt,././outputs/kosarak/kosarak_0.06_0.5_0.6_kosarak_60K.txt,0.151099920273,155,4.66534495354
cmine,0.06,0.5,0.6,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.06_0.5_0.6_kosarak_65K.txt,0.163810014725,154,5.04821801186
cmine,0.06,0.5,0.6,./../dataset/kosarak/kosarak_70K.txt,././outputs/kosarak/kosarak_0.06_0.5_0.6_kosarak_70K.txt,0.175061941147,155,5.48229002953
cmine,0.06,0.5,0.6,./../dataset/kosarak/kosarak_75K.txt,././outputs/kosarak/kosarak_0.06_0.5_0.6_kosarak_75K.txt,0.1912150383,155,5.87438106537
cmine,0.06,0.5,0.6,./../dataset/kosarak/kosarak_80K.txt,././outputs/kosarak/kosarak_0.06_0.5_0.6_kosarak_80K.txt,0.198441028595,156,6.45034599304
cmine,0.06,0.5,0.6,./../dataset/kosarak/kosarak_85K.txt,././outputs/kosarak/kosarak_0.06_0.5_0.6_kosarak_85K.txt,0.213124990463,156,6.60657811165
