type_of_algo,minRF,minCS,maxOR,inpfile,outfile,data_read,patterns_checked,process_done
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.4L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.4L.txt,0.337141990662,18911,1647.81964397
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.45L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.45L.txt,0.327124834061,19168,1606.61719489
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.5L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.5L.txt,0.328983068466,19233,1666.31797409
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.55L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.55L.txt,0.324573993683,19481,1812.85954285
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.6L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.6L.txt,0.338418006897,18763,1735.90975618
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.65L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.65L.txt,0.359359025955,19190,1826.44876909
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.7L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.7L.txt,0.509365081787,19512,1930.0628581
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.75L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.75L.txt,0.361866950989,19725,2004.94436979
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.8L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.8L.txt,0.35492515564,19798,2083.35482907
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.85L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.85L.txt,0.379961013794,20268,2179.70669293
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.9L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.9L.txt,0.388380765915,20393,2374.10910892
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.95L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.95L.txt,0.443111181259,20195,2561.55381203
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_2.0L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_2.0L.txt,0.428601980209,20134,2502.43134499
,,,,,,,,
cmine,0.065,0.1,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.065_0.1_0.7_bmspos_new_1.25L.txt,0.240314006805,28769,2187.99942803
cmine,0.065,0.2,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.065_0.2_0.7_bmspos_new_1.25L.txt,0.236978054047,28769,2214.47611022
cmine,0.065,0.3,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.065_0.3_0.7_bmspos_new_1.25L.txt,0.224058866501,28769,2284.70446301
cmine,0.065,0.4,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.065_0.4_0.7_bmspos_new_1.25L.txt,0.257690906525,28769,2272.34403396
cmine,0.065,0.5,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.065_0.5_0.7_bmspos_new_1.25L.txt,0.24126291275,28769,2317.87421989
cmine,0.065,0.6,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.065_0.6_0.7_bmspos_new_1.25L.txt,0.247683048248,28769,2292.97345519
cmine,0.065,0.7,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.065_0.7_0.7_bmspos_new_1.25L.txt,0.264267206192,28769,2274.54112005
cmine,0.065,0.8,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.065_0.8_0.7_bmspos_new_1.25L.txt,0.233282804489,28769,2296.86535788
cmine,0.065,0.9,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.065_0.9_0.7_bmspos_new_1.25L.txt,0.243069887161,28769,2291.10576797
cmine,0.065,0.5,0.1,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.065_0.5_0.1_bmspos_new_1.25L.txt,0.224884986877,153,7.40661501884
cmine,0.065,0.5,0.2,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.065_0.5_0.2_bmspos_new_1.25L.txt,0.219922065735,223,11.5490410328
cmine,0.065,0.5,0.3,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.065_0.5_0.3_bmspos_new_1.25L.txt,0.235336780548,437,26.449600935
cmine,0.065,0.5,0.4,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.065_0.5_0.4_bmspos_new_1.25L.txt,0.223862886429,1179,74.5426139832
cmine,0.065,0.5,0.5,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.065_0.5_0.5_bmspos_new_1.25L.txt,0.217809915543,3010,189.894747972
cmine,0.065,0.5,0.6,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.065_0.5_0.6_bmspos_new_1.25L.txt,0.242380142212,9022,668.958272934
